,bug_id,commit,repo,filename,lineNumber,start time,end time
78777,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/_libs/lib.pyx,531,2019-09-20 08:38:22-04:00,2020-10-03 21:39:42-07:00
78778,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/_libs/lib.pyx,532,2019-09-20 08:38:22-04:00,2020-10-03 21:39:42-07:00
78779,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/_libs/lib.pyx,533,2019-09-20 08:38:22-04:00,2020-10-03 21:39:42-07:00
78780,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/_libs/lib.pyx,534,2019-09-20 08:38:22-04:00,2020-05-01 15:34:22-04:00
78781,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/_libs/lib.pyx,535,2019-09-20 08:38:22-04:00,2020-10-03 21:39:42-07:00
78782,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/_libs/lib.pyx,536,2019-09-20 08:38:22-04:00,2020-10-03 21:39:42-07:00
78783,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/_libs/lib.pyx,537,2019-09-20 08:38:22-04:00,2020-10-03 21:39:42-07:00
78784,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/_libs/lib.pyx,538,2019-09-20 08:38:22-04:00,2020-09-19 16:24:18-04:00
78790,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/dtypes/missing.py,448,2019-09-20 08:38:22-04:00,2020-07-17 12:32:55-05:00
78791,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/dtypes/missing.py,449,2019-09-20 08:38:22-04:00,2019-11-25 08:03:55-06:00
78792,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/dtypes/missing.py,450,2019-09-20 08:38:22-04:00,2020-07-17 12:32:55-05:00
78793,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/dtypes/missing.py,451,2019-09-20 08:38:22-04:00,2020-07-17 12:32:55-05:00
78794,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/dtypes/missing.py,452,2019-09-20 08:38:22-04:00,2020-07-17 12:32:55-05:00
78795,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/dtypes/missing.py,453,2019-09-20 08:38:22-04:00,2020-07-17 12:32:55-05:00
78796,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/dtypes/missing.py,454,2019-09-20 08:38:22-04:00,2020-07-17 12:32:55-05:00
78797,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/dtypes/missing.py,455,2019-09-20 08:38:22-04:00,2020-07-17 12:32:55-05:00
78800,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/indexes/base.py,4327,2019-09-20 08:38:22-04:00,2020-03-10 22:35:21-04:00
78801,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/indexes/base.py,4328,2019-09-20 08:38:22-04:00,2020-03-10 22:35:21-04:00
78802,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/core/indexes/base.py,4329,2019-09-20 08:38:22-04:00,2020-03-10 22:35:21-04:00
78809,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,28,2019-09-20 08:38:22-04:00,2021-11-20 13:14:49-05:00
78810,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,29,2019-09-20 08:38:22-04:00,2021-11-20 13:14:49-05:00
78811,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,30,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78812,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,338,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78813,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,339,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78814,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,340,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78815,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,341,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78816,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,342,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78817,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,343,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78818,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,344,2019-09-20 08:38:22-04:00,2021-11-20 13:14:49-05:00
78819,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,345,2019-09-20 08:38:22-04:00,2021-11-20 13:14:49-05:00
78820,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,346,2019-09-20 08:38:22-04:00,2021-11-20 13:14:49-05:00
78821,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,347,2019-09-20 08:38:22-04:00,2021-11-20 13:14:49-05:00
78822,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,348,2019-09-20 08:38:22-04:00,2021-11-20 13:14:49-05:00
78823,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,349,2019-09-20 08:38:22-04:00,2021-11-20 13:14:49-05:00
78824,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,350,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78825,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,351,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78826,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,352,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78827,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,353,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78828,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,354,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78829,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,355,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78830,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,356,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78831,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,357,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78832,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,358,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78833,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,359,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
78834,pandas-146,74cba561ece511e24abb5145225bf98a929ca6c9,pandas,pandas/tests/dtypes/test_missing.py,360,2019-09-20 08:38:22-04:00,2024-10-02 21:38:49+02:00
79339,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,README.md,827,2018-06-19 17:32:41-07:00,2019-10-21 11:21:05+02:00
79340,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,README.md,828,2018-06-19 17:32:41-07:00,2020-03-03 14:55:14+01:00
79341,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,README.md,829,2018-06-19 17:32:41-07:00,2019-10-21 11:21:05+02:00
79342,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,README.md,830,2018-06-19 17:32:41-07:00,2020-03-03 14:55:14+01:00
79343,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,README.md,831,2018-06-19 17:32:41-07:00,2019-10-21 11:21:05+02:00
79345,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,733,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79346,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,739,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79347,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,740,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79348,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,741,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79349,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1406,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79350,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1415,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79351,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1419,2018-06-19 17:32:41-07:00,2021-01-15 16:05:15-08:00
79352,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1426,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79353,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1427,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79354,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1428,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79355,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1429,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79356,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1430,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79357,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1431,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79358,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1432,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79359,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1433,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79360,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1435,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79361,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1436,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79362,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1437,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79363,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1438,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79364,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1439,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79365,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1440,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79366,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1441,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79367,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1442,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79368,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1443,2018-06-19 17:32:41-07:00,2021-01-15 16:05:15-08:00
79369,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1444,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79370,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1445,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79371,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1446,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79372,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1447,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79373,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1544,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79374,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1545,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79375,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1546,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79376,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1547,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79377,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1852,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79378,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1853,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79379,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,1854,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79380,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2064,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79381,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2556,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79382,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2559,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79383,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2562,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79384,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2563,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79385,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2565,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79386,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2566,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79387,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2567,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79388,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2571,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79389,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2572,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79390,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2573,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79391,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2574,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79392,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2575,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79393,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2576,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79394,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2577,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79395,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2578,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79396,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2587,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79397,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2588,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79398,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2589,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79399,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2590,2018-06-19 17:32:41-07:00,2021-02-14 07:32:29-08:00
79400,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2614,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79401,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2615,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79402,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2616,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79403,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2617,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79404,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,black.py,2619,2018-06-19 17:32:41-07:00,2021-05-07 16:41:55+02:00
79583,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,1,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79584,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,2,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79585,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,3,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79586,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,4,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79587,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,5,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79588,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,6,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79589,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,7,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79590,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,8,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79591,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,9,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79592,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,10,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79593,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,11,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79594,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,12,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79595,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,13,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79596,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,14,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79597,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,15,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79598,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,16,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79599,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,17,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79600,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,18,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79601,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,19,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79602,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,20,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79603,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,21,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79604,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,22,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79605,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,23,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79606,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,24,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79607,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,25,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79608,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,26,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79609,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,27,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79610,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,28,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79611,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,29,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79612,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,30,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79613,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/data/fmtonoff2.py,31,2018-06-19 17:32:41-07:00,2024-09-30 08:00:31-07:00
79614,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/test_black.py,403,2018-06-19 17:32:41-07:00,2020-10-27 13:59:43-07:00
79615,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/test_black.py,404,2018-06-19 17:32:41-07:00,2020-10-27 13:59:43-07:00
79616,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/test_black.py,405,2018-06-19 17:32:41-07:00,2020-10-27 13:59:43-07:00
79617,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/test_black.py,406,2018-06-19 17:32:41-07:00,2020-10-27 13:59:43-07:00
79618,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/test_black.py,407,2018-06-19 17:32:41-07:00,2020-10-27 13:59:43-07:00
79619,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/test_black.py,408,2018-06-19 17:32:41-07:00,2020-10-27 13:59:43-07:00
79620,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/test_black.py,409,2018-06-19 17:32:41-07:00,2019-02-06 08:07:31-08:00
79621,black-15,df2ae3bbe6c45298aabb6c04e85cb353205626f1,black,tests/test_black.py,410,2018-06-19 17:32:41-07:00,2020-10-27 13:59:43-07:00
80471,pandas-23,38b669a206b151e0a2bb985200d4a493c4ac078f,pandas,doc/source/whatsnew/v1.1.0.rst,461,2020-04-17 17:24:55-04:00,2024-10-02 21:38:49+02:00
80472,pandas-23,38b669a206b151e0a2bb985200d4a493c4ac078f,pandas,pandas/core/indexes/datetimelike.py,727,2020-04-17 17:24:55-04:00,2020-05-01 15:38:38-04:00
80473,pandas-23,38b669a206b151e0a2bb985200d4a493c4ac078f,pandas,pandas/core/indexes/datetimelike.py,730,2020-04-17 17:24:55-04:00,2021-02-21 12:16:20-05:00
80476,pandas-23,38b669a206b151e0a2bb985200d4a493c4ac078f,pandas,pandas/tests/indexes/datetimes/test_indexing.py,78,2020-04-17 17:24:55-04:00,2021-11-13 21:05:12-05:00
80477,pandas-23,38b669a206b151e0a2bb985200d4a493c4ac078f,pandas,pandas/tests/indexes/datetimes/test_indexing.py,80,2020-04-17 17:24:55-04:00,2024-10-02 21:38:49+02:00
80478,pandas-23,38b669a206b151e0a2bb985200d4a493c4ac078f,pandas,pandas/tests/indexes/datetimes/test_indexing.py,106,2020-04-17 17:24:55-04:00,2021-11-13 21:05:12-05:00
80479,pandas-23,38b669a206b151e0a2bb985200d4a493c4ac078f,pandas,pandas/tests/indexes/datetimes/test_indexing.py,108,2020-04-17 17:24:55-04:00,2021-11-13 21:05:12-05:00
